Price,Close,High,Low,Open,Volume
Ticker,GC=F,GC=F,GC=F,GC=F,GC=F
Datetime,,,,,
2026-04-13 10:00:00+00:00,4744.2001953125,4746.2001953125,4730.5,4737.39990234375,2368
2026-04-13 11:00:00+00:00,4729.10009765625,4751.39990234375,4725.2001953125,4744.7998046875,3912
2026-04-13 12:00:00+00:00,4745.89990234375,4747.7998046875,4725.60009765625,4728.60009765625,6057
2026-04-13 13:00:00+00:00,4753.2998046875,4768.0,4743.0,4745.7998046875,13761
2026-04-13 14:00:00+00:00,4742.2001953125,4754.2998046875,4731.89990234375,4753.2001953125,8407
2026-04-13 15:00:00+00:00,4736.89990234375,4743.10009765625,4722.5,4742.60009765625,5623
2026-04-13 16:00:00+00:00,4756.39990234375,4770.60009765625,4731.5,4737.2001953125,14166
2026-04-13 17:00:00+00:00,4753.2998046875,4774.39990234375,4748.39990234375,4756.7001953125,12009
2026-04-13 18:00:00+00:00,4762.0,4764.2001953125,4746.10009765625,4753.5,2668
2026-04-13 19:00:00+00:00,4765.5,4770.7001953125,4753.7998046875,4762.0,3145
2026-04-13 20:00:00+00:00,4766.60009765625,4768.39990234375,4762.2001953125,4765.2998046875,1091
2026-04-13 22:00:00+00:00,4782.0,4783.2998046875,4767.60009765625,4769.2998046875,0
2026-04-13 23:00:00+00:00,4781.2998046875,4789.7001953125,4778.2001953125,4782.0,2053
2026-04-14 00:00:00+00:00,4792.7001953125,4799.39990234375,4775.5,4781.7001953125,3390
2026-04-14 01:00:00+00:00,4787.2001953125,4802.7998046875,4784.10009765625,4792.7001953125,3839
2026-04-14 02:00:00+00:00,4797.60009765625,4800.39990234375,4784.2998046875,4787.10009765625,2277
2026-04-14 03:00:00+00:00,4792.2998046875,4797.7998046875,4787.89990234375,4797.7001953125,1150
2026-04-14 04:00:00+00:00,4796.2998046875,4799.2001953125,4789.2001953125,4790.0,1117
2026-04-14 05:00:00+00:00,4782.2998046875,4796.2998046875,4780.0,4796.10009765625,2584
2026-04-14 06:00:00+00:00,4805.39990234375,4806.2998046875,4782.39990234375,4782.60009765625,3622
2026-04-14 07:00:00+00:00,4800.2001953125,4820.39990234375,4790.89990234375,4805.39990234375,8922
2026-04-14 08:00:00+00:00,4810.0,4813.7001953125,4797.2001953125,4799.60009765625,3480
2026-04-14 09:00:00+00:00,4801.60009765625,4813.0,4794.7998046875,4810.5,5260
2026-04-14 10:00:00+00:00,4791.10009765625,4811.10009765625,4773.2998046875,4801.7001953125,6404
2026-04-14 11:00:00+00:00,4797.10009765625,4805.7998046875,4789.39990234375,4790.60009765625,4787
2026-04-14 12:00:00+00:00,4793.2998046875,4800.2001953125,4784.2001953125,4797.10009765625,6565
2026-04-14 13:00:00+00:00,4818.7998046875,4828.89990234375,4792.89990234375,4793.0,13726
2026-04-14 14:00:00+00:00,4827.2998046875,4842.0,4816.7001953125,4818.39990234375,15730
2026-04-14 15:00:00+00:00,4831.89990234375,4839.7998046875,4814.39990234375,4827.2998046875,8092
2026-04-14 16:00:00+00:00,4833.5,4844.0,4829.0,4832.10009765625,6345
2026-04-14 17:00:00+00:00,4859.5,4867.7001953125,4832.89990234375,4833.39990234375,15236
2026-04-14 18:00:00+00:00,4860.10009765625,4867.7998046875,4855.2001953125,4859.60009765625,4222
2026-04-14 19:00:00+00:00,4868.7001953125,4870.0,4860.2998046875,4860.2998046875,3359
2026-04-14 20:00:00+00:00,4864.5,4870.2998046875,4863.0,4869.2001953125,1559
2026-04-14 22:00:00+00:00,4859.5,4874.60009765625,4857.2001953125,4862.7001953125,0
2026-04-14 23:00:00+00:00,4861.7001953125,4869.0,4857.5,4859.10009765625,2473
2026-04-15 00:00:00+00:00,4859.7001953125,4864.10009765625,4851.60009765625,4861.5,2620
2026-04-15 01:00:00+00:00,4871.0,4895.39990234375,4852.5,4860.10009765625,8495
2026-04-15 02:00:00+00:00,4847.7001953125,4877.2001953125,4844.5,4870.2998046875,4517
2026-04-15 03:00:00+00:00,4849.60009765625,4853.60009765625,4841.0,4848.2001953125,2928
2026-04-15 04:00:00+00:00,4848.89990234375,4851.60009765625,4844.5,4848.0,1089
2026-04-15 05:00:00+00:00,4843.2998046875,4854.2998046875,4835.89990234375,4849.10009765625,3173
2026-04-15 06:00:00+00:00,4834.89990234375,4848.5,4834.2001953125,4843.39990234375,3181
2026-04-15 07:00:00+00:00,4834.10009765625,4840.0,4827.39990234375,4835.2001953125,5425
2026-04-15 08:00:00+00:00,4841.60009765625,4845.39990234375,4827.10009765625,4833.7998046875,4178
2026-04-15 09:00:00+00:00,4821.2001953125,4842.39990234375,4808.39990234375,4841.39990234375,7859
2026-04-15 10:00:00+00:00,4822.7998046875,4829.2001953125,4812.7001953125,4820.60009765625,3680
2026-04-15 11:00:00+00:00,4835.7001953125,4837.7998046875,4818.39990234375,4822.7998046875,3358
2026-04-15 12:00:00+00:00,4833.89990234375,4838.7001953125,4829.2998046875,4835.0,4057
2026-04-15 13:00:00+00:00,4851.89990234375,4853.5,4831.10009765625,4834.39990234375,7410
2026-04-15 14:00:00+00:00,4838.39990234375,4854.60009765625,4836.2001953125,4851.7001953125,7008
2026-04-15 15:00:00+00:00,4823.5,4839.0,4807.89990234375,4839.0,10578
2026-04-15 16:00:00+00:00,4825.89990234375,4835.0,4822.0,4824.0,6127
2026-04-15 17:00:00+00:00,4814.7998046875,4830.7998046875,4812.89990234375,4826.2001953125,5612
2026-04-15 18:00:00+00:00,4822.2001953125,4825.2998046875,4812.2001953125,4814.7998046875,3533
2026-04-15 19:00:00+00:00,4818.2998046875,4826.10009765625,4817.10009765625,4822.2001953125,1686
2026-04-15 20:00:00+00:00,4813.89990234375,4819.39990234375,4810.5,4818.7001953125,1178
2026-04-15 22:00:00+00:00,4829.2001953125,4833.7998046875,4812.39990234375,4813.60009765625,0
2026-04-15 23:00:00+00:00,4845.39990234375,4848.60009765625,4829.2001953125,4829.2001953125,2689
2026-04-16 00:00:00+00:00,4854.7001953125,4859.7001953125,4841.10009765625,4845.39990234375,6260
2026-04-16 01:00:00+00:00,4839.89990234375,4858.60009765625,4832.89990234375,4854.7001953125,3063
2026-04-16 02:00:00+00:00,4842.10009765625,4847.2001953125,4834.60009765625,4840.7001953125,1734
2026-04-16 03:00:00+00:00,4847.7001953125,4849.60009765625,4841.5,4841.7998046875,1357
2026-04-16 04:00:00+00:00,4855.7001953125,4856.10009765625,4845.2001953125,4846.2998046875,1204
2026-04-16 05:00:00+00:00,4844.10009765625,4861.2998046875,4843.7001953125,4855.5,4390
2026-04-16 06:00:00+00:00,4848.2998046875,4852.10009765625,4836.0,4843.60009765625,8371
2026-04-16 07:00:00+00:00,4843.0,4852.7998046875,4838.2998046875,4848.0,6619
2026-04-16 08:00:00+00:00,4834.7001953125,4843.2001953125,4827.7998046875,4842.7998046875,4341
2026-04-16 09:00:00+00:00,4834.2001953125,4839.5,4827.7001953125,4834.89990234375,3324
2026-04-16 10:00:00+00:00,4838.7001953125,4838.7001953125,4825.60009765625,4834.10009765625,2183
2026-04-16 11:00:00+00:00,4843.89990234375,4844.2998046875,4836.7998046875,4838.7001953125,2185
2026-04-16 12:00:00+00:00,4837.7998046875,4845.0,4833.0,4844.10009765625,4452
2026-04-16 13:00:00+00:00,4815.89990234375,4846.2001953125,4805.2998046875,4838.2998046875,12136
2026-04-16 14:00:00+00:00,4810.2998046875,4828.39990234375,4792.10009765625,4815.7998046875,14057
2026-04-16 15:00:00+00:00,4828.2001953125,4834.7001953125,4809.89990234375,4810.39990234375,7900
2026-04-16 16:00:00+00:00,4812.7001953125,4831.39990234375,4806.0,4828.60009765625,5836
2026-04-16 17:00:00+00:00,4810.10009765625,4816.60009765625,4802.0,4812.60009765625,5596
2026-04-16 18:00:00+00:00,4809.7001953125,4815.5,4806.5,4810.0,2187
2026-04-16 19:00:00+00:00,4814.5,4819.7001953125,4810.2998046875,4810.89990234375,2245
2026-04-16 20:00:00+00:00,4810.89990234375,4815.10009765625,4806.0,4814.7998046875,1172
2026-04-16 22:00:00+00:00,4816.0,4818.7998046875,4811.39990234375,4811.7998046875,0
2026-04-16 23:00:00+00:00,4812.5,4818.7001953125,4812.39990234375,4815.60009765625,661
2026-04-17 00:00:00+00:00,4816.2998046875,4822.2001953125,4806.7001953125,4812.0,1571
2026-04-17 01:00:00+00:00,4810.2001953125,4816.5,4785.89990234375,4815.60009765625,5852
2026-04-17 02:00:00+00:00,4804.60009765625,4815.0,4804.2998046875,4809.7998046875,1861
2026-04-17 03:00:00+00:00,4814.10009765625,4819.10009765625,4804.7998046875,4804.7998046875,1690
2026-04-17 04:00:00+00:00,4824.2001953125,4825.60009765625,4813.10009765625,4813.89990234375,1647
2026-04-17 05:00:00+00:00,4815.89990234375,4827.2001953125,4815.10009765625,4823.7001953125,2754
2026-04-17 06:00:00+00:00,4805.5,4816.5,4800.0,4815.89990234375,3515
2026-04-17 07:00:00+00:00,4805.5,4815.2998046875,4800.2001953125,4806.0,4069
2026-04-17 08:00:00+00:00,4817.7998046875,4818.7998046875,4802.60009765625,4806.10009765625,3350
2026-04-17 09:00:00+00:00,4812.2001953125,4822.7001953125,4812.0,4817.7998046875,3446
2026-04-17 10:00:00+00:00,4809.0,4816.0,4803.10009765625,4812.60009765625,2512
2026-04-17 11:00:00+00:00,4822.0,4834.0,4805.5,4809.2001953125,4953
2026-04-17 12:00:00+00:00,4869.0,4870.7998046875,4819.7998046875,4821.7001953125,16391
2026-04-17 13:00:00+00:00,4903.10009765625,4917.7001953125,4856.89990234375,4869.0,30171
2026-04-17 14:00:00+00:00,4895.7001953125,4908.89990234375,4883.39990234375,4903.2998046875,13244
2026-04-17 15:00:00+00:00,4889.7001953125,4903.5,4877.2998046875,4896.2001953125,10994
2026-04-17 16:00:00+00:00,4889.0,4896.0,4886.0,4889.5,3510
2026-04-17 17:00:00+00:00,4884.60009765625,4891.60009765625,4875.0,4889.0,5717
2026-04-17 18:00:00+00:00,4879.60009765625,4890.10009765625,4877.0,4884.7001953125,2583
2026-04-17 19:00:00+00:00,4875.5,4882.60009765625,4873.60009765625,4879.89990234375,3124
2026-04-17 20:00:00+00:00,4879.60009765625,4879.60009765625,4848.0,4875.60009765625,5343
2026-04-19 22:00:00+00:00,4799.39990234375,4815.0,4797.60009765625,4813.39990234375,4068
2026-04-19 23:00:00+00:00,4775.0,4799.39990234375,4752.0,4798.89990234375,7507
2026-04-20 00:00:00+00:00,4792.0,4793.7998046875,4764.2001953125,4774.39990234375,5566
2026-04-20 01:00:00+00:00,4827.7998046875,4834.5,4790.2998046875,4792.0,8257
2026-04-20 02:00:00+00:00,4813.2998046875,4828.7998046875,4813.10009765625,4827.39990234375,3314
2026-04-20 09:00:00+00:00,4811.39990234375,4879.60009765625,4804.60009765625,4879.60009765625,25218
2026-04-20 10:00:00+00:00,4815.7001953125,4879.60009765625,4809.60009765625,4811.7001953125,2236
2026-04-20 11:00:00+00:00,4830.89990234375,4879.60009765625,4806.2998046875,4815.7001953125,5065
2026-04-20 12:00:00+00:00,4823.2998046875,4842.89990234375,4818.7998046875,4830.7998046875,9971
2026-04-20 13:00:00+00:00,4838.7998046875,4847.2998046875,4819.7001953125,4823.60009765625,8710
2026-04-20 14:00:00+00:00,4824.89990234375,4847.89990234375,4811.89990234375,4838.7998046875,12687
2026-04-20 15:00:00+00:00,4819.89990234375,4829.7998046875,4812.60009765625,4825.7001953125,7638
2026-04-20 16:00:00+00:00,4825.60009765625,4826.60009765625,4812.5,4819.7998046875,4422
2026-04-20 17:00:00+00:00,4827.10009765625,4832.39990234375,4824.0,4825.89990234375,4628
2026-04-20 18:00:00+00:00,4834.7998046875,4837.0,4827.60009765625,4827.60009765625,2573
2026-04-20 19:00:00+00:00,4834.7998046875,4842.10009765625,4829.7001953125,4834.7001953125,2916
2026-04-20 20:00:00+00:00,4841.0,4842.7001953125,4832.7998046875,4835.0,1634
2026-04-20 22:00:00+00:00,4848.5,4854.7998046875,4841.10009765625,4842.39990234375,0
2026-04-20 23:00:00+00:00,4842.39990234375,4852.5,4840.5,4848.7001953125,1559
2026-04-21 00:00:00+00:00,4843.60009765625,4851.2001953125,4836.39990234375,4843.0,2616
2026-04-21 01:00:00+00:00,4829.7998046875,4844.2998046875,4825.2998046875,4843.7998046875,2917
2026-04-21 02:00:00+00:00,4826.0,4830.2001953125,4821.5,4830.10009765625,2293
2026-04-21 03:00:00+00:00,4816.2998046875,4826.89990234375,4811.2001953125,4826.2001953125,4134
2026-04-21 04:00:00+00:00,4807.7001953125,4816.60009765625,4807.0,4816.10009765625,3739
2026-04-21 05:00:00+00:00,4802.89990234375,4815.7001953125,4801.7001953125,4807.7998046875,5806
2026-04-21 06:00:00+00:00,4796.7998046875,4828.7998046875,4793.0,4802.60009765625,9271
2026-04-21 07:00:00+00:00,4804.89990234375,4811.5,4790.7998046875,4796.2998046875,4053
2026-04-21 08:00:00+00:00,4805.0,4812.2001953125,4793.2998046875,4804.5,3860
2026-04-21 09:00:00+00:00,4802.39990234375,4808.2998046875,4800.0,4804.89990234375,4138
2026-04-21 10:00:00+00:00,4809.0,4809.7001953125,4799.60009765625,4802.7998046875,2112
2026-04-21 11:00:00+00:00,4814.2001953125,4818.0,4794.2998046875,4809.2001953125,4665
2026-04-21 12:00:00+00:00,4797.60009765625,4816.7001953125,4781.60009765625,4814.39990234375,9622
2026-04-21 13:00:00+00:00,4798.2001953125,4813.7998046875,4777.2998046875,4797.60009765625,13242
2026-04-21 14:00:00+00:00,4757.39990234375,4801.89990234375,4740.89990234375,4798.2001953125,25118
2026-04-21 15:00:00+00:00,4759.7998046875,4776.60009765625,4745.89990234375,4757.7998046875,15322
2026-04-21 16:00:00+00:00,4729.5,4765.89990234375,4726.39990234375,4760.2998046875,13024
2026-04-21 17:00:00+00:00,4731.0,4742.0,4715.0,4729.2998046875,16106
2026-04-21 18:00:00+00:00,4728.10009765625,4734.2001953125,4712.0,4730.89990234375,7133
2026-04-21 19:00:00+00:00,4698.2998046875,4734.10009765625,4685.7998046875,4728.7001953125,11229
2026-04-21 20:00:00+00:00,4738.5,4739.60009765625,4688.39990234375,4698.5,6817
